Position_X,Position_Y,WKNN_IDW_Pred_X,WKNN_IDW_Pred_Y,WKNN_IDW_Error,NN_Regression_Pred_X,NN_Regression_Pred_Y,NN_Regression_Error,CNN_Regression_Pred_X,CNN_Regression_Pred_Y,CNN_Regression_Error
82.5,-60.0,78.33461924163441,-56.65331638241234,5.343284392430547,65.94512339508228,-45.21336107618271,22.197041020536968,79.54532250097019,-50.2742011501753,10.164707688395398
80.0,-47.5,70.8490657396251,-50.86583728461328,9.75030555747849,69.608856128252,-46.54408132782838,10.435020434631278,74.2782384096819,-44.05774167545515,6.67740204490772
80.0,-60.0,72.48205461580412,-50.82503430461799,11.861681934329079,57.60088706006778,-41.69952900771965,28.924513808102873,77.80594706592012,-59.10823172660125,2.368357855347268
-7.5,-27.5,-15.845736876399906,-21.620262025404223,10.20894914572528,-5.64397112813019,-25.422481532888188,2.7858438855048813,-10.935956003373885,-30.793323504962483,4.759387919203416
-25.0,-57.5,-19.95807029896701,-54.137934159347736,6.060077708003376,-23.505445703433296,-52.31914921785615,5.392115296636982,-24.041265572459224,-60.07507656621763,2.747761093041957
-40.0,5.0,-42.55466445692821,6.758728834997148,3.101521820420215,-41.35594881027572,9.414887546873885,4.618422807369443,-38.43139196419868,6.6410056431027,2.2701168892097554
85.0,50.0,30.97404039776449,-24.385571288906466,91.93485479903347,73.01184185031856,37.957616633854826,16.99220212212012,74.24534014220262,40.12602996572552,14.599931263354245
-42.5,-22.5,-26.462032583172753,-32.55813062584533,18.930990215775303,-39.26076950604921,-18.484542956069788,5.159119058966312,-38.844360895772894,-35.49334742096973,13.497806283332672
30.0,-17.5,58.39505581154393,-28.28931014602707,30.375786540727756,54.86506990298822,-28.07890616563297,27.02193473720484,33.03112261331765,-20.811919448191748,4.489600731498999
22.5,-22.5,24.85827168631183,-19.995613391441008,3.439970585861114,26.948504418976754,-21.909121664556718,4.487574932293825,22.282095546129977,-11.675738556722962,10.826454550933574
-35.0,65.0,-37.492379829603315,68.32324331311133,4.1540225484646385,-24.12684717619895,59.342442885119695,12.256973722655422,-25.480817217585283,59.83581164812489,10.82975910067548
-17.5,-55.0,-15.814025425543168,-56.65684216041341,2.363818142378613,-18.400990174480228,-51.30070395535108,3.8074367388658,-1.1169689519037114,-54.72892212123509,16.38527355704636
35.0,15.0,18.31751459135229,13.342342911152514,16.76463976451478,30.025471653174918,13.269715926310289,5.2668600939298305,37.59897097413167,11.790148554532635,4.13010852476637
52.5,10.0,55.83624203368502,18.28884020487002,8.935064792669184,47.579219477032,11.937328610403558,5.288414043918027,52.24916889047312,9.156029255729123,0.8804560538105364
-17.5,-17.5,-17.232282338377516,-19.243674621206047,1.7641071200419385,-15.014697960109345,-16.049298874316914,2.877717843281864,-9.221774139943545,-14.484304564839448,8.810416695466545
-30.0,-40.0,-29.989317195710633,-42.46376054060087,2.4637837006785706,-27.211980765546272,-37.112662327498086,4.013697807101666,-36.75949140599399,-33.41876628332973,9.434159278978926
